Order ID,order_date,ship_date,ship_mode,customer_id,country_customer,city_customer,state_customer,postal_code_customer,division,region_customer,product_id,product_name,sales,units,gross_profit,cost,lead_time,factory,lat_factory,long_company,city_company,state_company,country_company
US-2024-136308-CHO-TRI-54000,2025-11-16,2030-05-09,Same Day,136308,united states,san francisco,california,94122,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,11.25,3,7.35,3.9,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136350-CHO-SCR-58000,2025-06-24,2029-12-17,Second Class,136350,united states,new york city,new york,10011,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136350-CHO-TRI-54000,2025-06-24,2029-12-17,Second Class,136350,united states,new york city,new york,10011,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136364-CHO-SCR-58000,2025-07-13,2030-01-07,Second Class,136364,united states,philadelphia,pennsylvania,19140,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,36.0,10,25.0,11.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136448-CHO-FUD-51000,2025-09-16,2030-03-11,First Class,136448,united states,philadelphia,pennsylvania,19143,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136448-CHO-MIL-31000,2025-09-16,2030-03-11,First Class,136448,united states,philadelphia,pennsylvania,19143,Chocolate,atlantic,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136448-CHO-NUT-13000,2025-09-16,2030-03-11,First Class,136448,united states,philadelphia,pennsylvania,19143,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136448-CHO-SCR-58000,2025-09-16,2030-03-11,First Class,136448,united states,philadelphia,pennsylvania,19143,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136497-CHO-TRI-54000,2025-04-16,2029-10-11,Standard Class,136497,united states,columbus,ohio,43229,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,18.75,5,12.25,6.5,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136511-CHO-FUD-51000,2025-03-23,2029-09-15,Second Class,136511,united states,new york city,new york,10011,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136539-CHO-MIL-31000,2025-12-28,2030-06-24,Standard Class,136539,united states,round rock,texas,78664,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136539-CHO-SCR-58000,2025-12-28,2030-06-24,Standard Class,136539,united states,round rock,texas,78664,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136609-CHO-NUT-13000,2025-08-06,2030-02-01,Standard Class,136609,united states,cedar hill,texas,75104,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136623-CHO-NUT-13000,2025-07-11,2030-01-06,Standard Class,136623,united states,san diego,california,92105,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,20.94,6,14.94,6.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136623-CHO-TRI-54000,2025-07-11,2030-01-06,Standard Class,136623,united states,san diego,california,92105,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,18.75,5,12.25,6.5,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136651-CHO-MIL-31000,2025-04-23,2029-10-16,Second Class,136651,united states,pasadena,california,91104,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,29.25,9,18.99,10.26,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136651-CHO-SCR-58000,2025-04-23,2029-10-16,Second Class,136651,united states,pasadena,california,91104,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,21.6,6,15.0,6.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136672-CHO-NUT-13000,2025-03-07,2029-09-02,Standard Class,136672,united states,clinton,maryland,20735,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136679-CHO-FUD-51000,2025-11-14,2030-05-11,Standard Class,136679,united states,pasadena,texas,77506,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136679-CHO-SCR-58000,2025-11-14,2030-05-11,Standard Class,136679,united states,pasadena,texas,77506,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,21.6,6,15.0,6.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136707-CHO-MIL-31000,2025-11-12,2030-05-08,First Class,136707,united states,los angeles,california,90036,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,13.0,4,8.44,4.56,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136721-CHO-FUD-51000,2025-04-08,2029-10-03,Standard Class,136721,united states,oak park,michigan,48237,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136721-CHO-MIL-31000,2025-04-08,2029-10-03,Standard Class,136721,united states,oak park,michigan,48237,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136784-CHO-FUD-51000,2025-04-30,2029-10-26,Standard Class,136784,united states,san francisco,california,94122,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,14.4,4,9.6,4.8,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136826-CHO-NUT-13000,2025-06-16,2029-12-11,Standard Class,136826,united states,chapel hill,north carolina,27514,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136868-CHO-FUD-51000,2025-10-06,2030-04-04,Standard Class,136868,united states,new york city,new york,10035,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136868-CHO-NUT-13000,2025-10-06,2030-04-04,Standard Class,136868,united states,new york city,new york,10035,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-136868-CHO-TRI-54000,2025-10-06,2030-04-04,Standard Class,136868,united states,new york city,new york,10035,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,15.0,4,9.8,5.2,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136875-CHO-TRI-54000,2025-12-03,2030-05-26,Same Day,136875,united states,san diego,california,92024,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,11.25,3,7.35,3.9,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-136882-CHO-TRI-54000,2025-05-27,2029-11-24,Standard Class,136882,united states,tulsa,oklahoma,74133,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,18.75,5,12.25,6.5,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137001-OTH-LIC-15000,2025-06-10,2029-12-04,Second Class,137001,united states,thousand oaks,california,91360,Other,pacific,OTH-LIC-15000,lickable wallpaper,140.0,7,70.0,70.0,16,secret factory,41.446333,-90.565487,moline,il,usa
US-2024-137022-CHO-TRI-54000,2025-11-16,2030-05-15,Standard Class,137022,united states,san diego,california,92105,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,30.0,8,19.6,10.4,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137085-CHO-MIL-31000,2025-06-29,2029-12-27,Standard Class,137085,united states,los angeles,california,90004,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,29.25,9,18.99,10.26,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137099-CHO-TRI-54000,2025-12-07,2030-06-02,First Class,137099,united states,los angeles,california,90008,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,11.25,3,7.35,3.9,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137323-CHO-SCR-58000,2025-11-14,2030-05-11,Second Class,137323,united states,watertown,new york,13601,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,21.6,6,15.0,6.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137344-CHO-SCR-58000,2025-08-20,2030-02-10,Same Day,137344,united states,franklin,massachusetts,2038,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137365-CHO-TRI-54000,2025-11-30,2030-05-26,Second Class,137365,united states,el paso,texas,79907,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,11.25,3,7.35,3.9,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137414-CHO-FUD-51000,2025-10-02,2030-03-29,Standard Class,137414,united states,san francisco,california,94109,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,39.6,11,26.4,13.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137414-CHO-SCR-58000,2025-10-02,2030-03-29,Standard Class,137414,united states,san francisco,california,94109,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137421-CHO-MIL-31000,2025-10-06,2030-04-03,Standard Class,137421,united states,chandler,arizona,85224,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137428-CHO-MIL-31000,2025-12-16,2030-06-13,Second Class,137428,united states,oceanside,california,92054,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137428-CHO-SCR-58000,2025-12-16,2030-06-13,Second Class,137428,united states,oceanside,california,92054,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137428-CHO-TRI-54000,2025-12-16,2030-06-13,Second Class,137428,united states,oceanside,california,92054,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,18.75,5,12.25,6.5,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137449-CHO-MIL-31000,2025-06-29,2029-12-21,First Class,137449,united states,dallas,texas,75220,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137449-CHO-TRI-54000,2025-06-29,2029-12-21,First Class,137449,united states,dallas,texas,75220,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,11.25,3,7.35,3.9,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137456-CHO-FUD-51000,2025-12-21,2030-06-13,Same Day,137456,united states,fremont,nebraska,68025,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137463-CHO-MIL-31000,2025-12-16,2030-06-12,Second Class,137463,united states,sunnyvale,california,94086,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137463-CHO-SCR-58000,2025-12-16,2030-06-12,Second Class,137463,united states,sunnyvale,california,94086,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,25.2,7,17.5,7.7,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137463-OTH-KAZ-38000,2025-12-16,2030-06-12,Second Class,137463,united states,sunnyvale,california,94086,Other,pacific,OTH-KAZ-38000,kazookles,16.25,5,1.25,15.0,16,the other factory,35.1175,-89.971107,memphis,tn,usa
US-2024-137463-OTH-LIC-15000,2025-12-16,2030-06-12,Second Class,137463,united states,sunnyvale,california,94086,Other,pacific,OTH-LIC-15000,lickable wallpaper,100.0,5,50.0,50.0,16,secret factory,41.446333,-90.565487,moline,il,usa
US-2024-137470-CHO-SCR-58000,2025-09-17,2030-03-10,Same Day,137470,united states,seattle,washington,98115,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137491-CHO-MIL-31000,2025-11-19,2030-05-18,Standard Class,137491,united states,san angelo,texas,76903,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137498-CHO-FUD-51000,2025-09-09,2030-03-07,Second Class,137498,united states,los angeles,california,90004,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,39.6,11,26.400000000000002,13.200000000000001,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137498-CHO-NUT-13000,2025-09-09,2030-03-07,Second Class,137498,united states,los angeles,california,90004,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,17.45,5,12.45,5.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137505-CHO-SCR-58000,2025-11-24,2030-05-17,Same Day,137505,united states,los angeles,california,90008,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137582-CHO-NUT-13000,2025-09-04,2030-03-01,Standard Class,137582,united states,oakland,california,94601,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137596-CHO-SCR-58000,2025-09-02,2030-02-28,Standard Class,137596,united states,jackson,michigan,49201,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,14.4,4,10.0,4.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137596-CHO-TRI-54000,2025-09-02,2030-02-28,Standard Class,137596,united states,jackson,michigan,49201,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137596-OTH-GUM-21000,2025-09-02,2030-02-28,Standard Class,137596,united states,jackson,michigan,49201,Other,interior,OTH-GUM-21000,wonka gum,8.75,7,4.55,4.2,16,secret factory,41.446333,-90.565487,moline,il,usa
US-2024-137624-CHO-MIL-31000,2025-11-10,2030-05-10,Standard Class,137624,united states,los angeles,california,90008,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137631-CHO-TRI-54000,2025-04-28,2029-10-23,Standard Class,137631,united states,kissimmee,florida,34741,Chocolate,gulf,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-137785-CHO-FUD-51000,2025-05-13,2029-11-07,Standard Class,137785,united states,philadelphia,pennsylvania,19140,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,18.0,5,12.0,6.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137876-CHO-FUD-51000,2025-04-30,2029-10-26,Standard Class,137876,united states,san francisco,california,94110,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137876-CHO-SCR-58000,2025-04-30,2029-10-26,Standard Class,137876,united states,san francisco,california,94110,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,14.4,4,10.0,4.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-137918-CHO-MIL-31000,2025-09-29,2030-03-29,Standard Class,137918,united states,lodi,california,95240,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,22.75,7,14.77,7.98,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138086-CHO-SCR-58000,2025-04-16,2029-10-11,Standard Class,138086,united states,san francisco,california,94109,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138149-CHO-MIL-31000,2025-06-29,2029-12-21,First Class,138149,united states,los angeles,california,90049,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138149-CHO-NUT-13000,2025-06-29,2029-12-21,First Class,138149,united states,los angeles,california,90049,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,24.43,7,17.43,7.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138156-CHO-SCR-58000,2025-02-11,2029-08-06,First Class,138156,united states,columbus,ohio,43229,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138163-CHO-SCR-58000,2025-11-17,2030-05-13,First Class,138163,united states,everett,massachusetts,2149,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138289-CHO-FUD-51000,2025-01-16,2029-07-10,Second Class,138289,united states,jackson,michigan,49201,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,14.4,4,9.6,4.8,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138289-CHO-NUT-13000,2025-01-16,2029-07-10,Second Class,138289,united states,jackson,michigan,49201,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138289-CHO-TRI-54000,2025-01-16,2029-07-10,Second Class,138289,united states,jackson,michigan,49201,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,26.25,7,17.15,9.1,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138310-CHO-FUD-51000,2025-06-26,2029-12-21,Standard Class,138310,united states,denver,colorado,80219,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,32.4,9,21.6,10.8,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138380-CHO-MIL-31000,2025-12-21,2030-06-17,Standard Class,138380,united states,oakland,california,94601,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,22.75,7,14.77,7.98,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138422-CHO-NUT-13000,2025-09-23,2030-03-19,First Class,138422,united states,fort collins,colorado,80525,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138464-CHO-FUD-51000,2025-07-08,2030-01-02,Standard Class,138464,united states,seattle,washington,98115,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138464-CHO-MIL-31000,2025-07-08,2030-01-02,Standard Class,138464,united states,seattle,washington,98115,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138464-CHO-NUT-13000,2025-07-08,2030-01-02,Standard Class,138464,united states,seattle,washington,98115,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138464-CHO-TRI-54000,2025-07-08,2030-01-02,Standard Class,138464,united states,seattle,washington,98115,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,15.0,4,9.8,5.2,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138548-CHO-TRI-54000,2025-08-15,2030-02-11,Standard Class,138548,united states,plainfield,new jersey,7060,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138611-CHO-FUD-51000,2025-11-14,2030-05-10,Second Class,138611,united states,grove city,ohio,43123,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,36.0,10,24.0,12.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138611-CHO-TRI-54000,2025-11-14,2030-05-10,Second Class,138611,united states,grove city,ohio,43123,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138618-CHO-SCR-58000,2025-12-01,2030-05-31,Standard Class,138618,united states,san antonio,texas,78207,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138779-CHO-SCR-58000,2025-01-14,2029-07-07,First Class,138779,united states,jacksonville,north carolina,28540,Chocolate,gulf,CHO-SCR-58000,wonka bar scrumdiddlyumptious,18.0,5,12.5,5.5,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138779-CHO-TRI-54000,2025-01-14,2029-07-07,First Class,138779,united states,jacksonville,north carolina,28540,Chocolate,gulf,CHO-TRI-54000,wonka bar triple dazzle caramel,3.75,1,2.45,1.3,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138870-CHO-MIL-31000,2025-06-19,2029-12-14,Standard Class,138870,united states,san francisco,california,94109,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138870-CHO-TRI-54000,2025-06-19,2029-12-14,Standard Class,138870,united states,san francisco,california,94109,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,15.0,4,9.8,5.2,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-138975-CHO-NUT-13000,2025-05-19,2029-11-13,Standard Class,138975,united states,atlanta,georgia,30318,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,45.370000000000005,13,32.370000000000005,13.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-138975-CHO-TRI-54000,2025-05-19,2029-11-13,Standard Class,138975,united states,atlanta,georgia,30318,Chocolate,gulf,CHO-TRI-54000,wonka bar triple dazzle caramel,37.5,10,24.5,13.0,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-139080-CHO-FUD-51000,2025-01-23,2029-07-20,Standard Class,139080,united states,seattle,washington,98103,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,14.4,4,9.6,4.8,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139080-CHO-NUT-13000,2025-01-23,2029-07-20,Standard Class,139080,united states,seattle,washington,98103,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,20.939999999999998,6,14.94,6.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139080-CHO-TRI-54000,2025-01-23,2029-07-20,Standard Class,139080,united states,seattle,washington,98103,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,22.5,6,14.7,7.8,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-139199-CHO-FUD-51000,2025-12-09,2030-06-05,Standard Class,139199,united states,detroit,michigan,48234,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139199-CHO-MIL-31000,2025-12-09,2030-06-05,Standard Class,139199,united states,detroit,michigan,48234,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-139199-CHO-SCR-58000,2025-12-09,2030-06-05,Standard Class,139199,united states,detroit,michigan,48234,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139304-CHO-MIL-31000,2025-01-29,2029-07-25,Standard Class,139304,united states,san francisco,california,94109,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,13.0,4,8.44,4.56,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-139304-CHO-NUT-13000,2025-01-29,2029-07-25,Standard Class,139304,united states,san francisco,california,94109,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,27.92,8,19.92,8.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139311-CHO-MIL-31000,2025-08-11,2030-02-03,First Class,139311,united states,bedford,texas,76021,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,19.5,6,12.66,6.84,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-139311-CHO-NUT-13000,2025-08-11,2030-02-03,First Class,139311,united states,bedford,texas,76021,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,52.35,15,37.35,15.0,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139353-CHO-FUD-51000,2025-10-28,2030-04-22,Second Class,139353,united states,fayetteville,north carolina,28314,Chocolate,gulf,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2024-139353-CHO-MIL-31000,2025-10-28,2030-04-22,Second Class,139353,united states,fayetteville,north carolina,28314,Chocolate,gulf,CHO-MIL-31000,wonka bar milk chocolate,16.25,5,10.55,5.699999999999999,16,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2024-139402-CHO-SCR-58000,2025-12-09,2030-06-05,Standard Class,139402,united states,phoenix,arizona,85023,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,16,lots o nuts,32.881893,-111.768036,casa grande,az,usa
